Iteration 670:       Mapping:     0.9022     (avg:     0.9347 )    Adversary:     0.7736     (avg:     0.7390 ) loss_classification:     0.3608 avg:     0.4714 accuracy :     0.9297 (avg:     0.9294 )
Iteration 680:       Mapping:     0.9616     (avg:     0.9323 )    Adversary:     0.7326     (avg:     0.7384 ) loss_classification:     0.4253 avg:     0.4655 accuracy :     0.9453 (avg:     0.9298 )
Iteration 690:       Mapping:     0.9316     (avg:     0.9303 )    Adversary:     0.7073     (avg:     0.7377 ) loss_classification:     0.3946 avg:     0.4574 accuracy :     0.9375 (avg:     0.9306 )
Iteration 700:       Mapping:     0.9151     (avg:     0.9273 )    Adversary:     0.6988     (avg:     0.7375 ) loss_classification:     0.2484 avg:     0.4494 accuracy :     0.9453 (avg:     0.9311 )
Iteration 710:       Mapping:     0.9188     (avg:     0.9258 )    Adversary:     0.7491     (avg:     0.7372 ) loss_classification:     0.2585 avg:     0.4432 accuracy :     0.9688 (avg:     0.9316 )
Iteration 720:       Mapping:     0.8704     (avg:     0.9246 )    Adversary:     0.7310     (avg:     0.7364 ) loss_classification:     0.3487 avg:     0.4377 accuracy :     0.9062 (avg:     0.9319 )
Iteration 730:       Mapping:     0.9058     (avg:     0.9239 )    Adversary:     0.7292     (avg:     0.7360 ) loss_classification:     0.2424 avg:     0.4337 accuracy :     0.9453 (avg:     0.9323 )
Iteration 740:       Mapping:     0.9029     (avg:     0.9218 )    Adversary:     0.7419     (avg:     0.7368 ) loss_classification:     0.4198 avg:     0.4281 accuracy :     0.9297 (avg:     0.9325 )
Iteration 750:       Mapping:     0.9137     (avg:     0.9212 )    Adversary:     0.7238     (avg:     0.7361 ) loss_classification:     0.3760 avg:     0.4206 accuracy :     0.9062 (avg:     0.9332 )
Iteration 760:       Mapping:     0.9280     (avg:     0.9207 )    Adversary:     0.7287     (avg:     0.7359 ) loss_classification:     0.4562 avg:     0.4151 accuracy :     0.9375 (avg:     0.9336 )
Iteration 770:       Mapping:     0.8568     (avg:     0.9195 )    Adversary:     0.7835     (avg:     0.7350 ) loss_classification:     0.4638 avg:     0.4091 accuracy :     0.9453 (avg:     0.9339 )
Iteration 780:       Mapping:     0.8420     (avg:     0.9188 )    Adversary:     0.7829     (avg:     0.7343 ) loss_classification:     0.0821 avg:     0.4019 accuracy :     0.9688 (avg:     0.9344 )
Iteration 790:       Mapping:     0.8878     (avg:     0.9173 )    Adversary:     0.7302     (avg:     0.7340 ) loss_classification:     0.2798 avg:     0.3954 accuracy :     0.9531 (avg:     0.9351 )
Iteration 800:       Mapping:     0.9230     (avg:     0.9167 )    Adversary:     0.7343     (avg:     0.7332 ) loss_classification:     0.1883 avg:     0.3909 accuracy :     0.9688 (avg:     0.9356 )
Iteration 810:       Mapping:     0.8694     (avg:     0.9158 )    Adversary:     0.7557     (avg:     0.7332 ) loss_classification:     0.3798 avg:     0.3838 accuracy :     0.9453 (avg:     0.9363 )
Iteration 820:       Mapping:     0.9156     (avg:     0.9148 )    Adversary:     0.7239     (avg:     0.7336 ) loss_classification:     0.4813 avg:     0.3783 accuracy :     0.9062 (avg:     0.9371 )
Iteration 830:       Mapping:     0.8885     (avg:     0.9148 )    Adversary:     0.7336     (avg:     0.7330 ) loss_classification:     0.5686 avg:     0.3738 accuracy :     0.9297 (avg:     0.9375 )
Iteration 840:       Mapping:     0.9401     (avg:     0.9139 )    Adversary:     0.7309     (avg:     0.7330 ) loss_classification:     0.5227 avg:     0.3706 accuracy :     0.9375 (avg:     0.9380 )
